Card Type,Gender,customer_id,occupation,dob,income,city,marital_status
Platinum,M,C3912,teacher,11/02/1977,1630235,Delhi,unmarried
Signature,M,C2377,doctor,11/03/1987,854181,Delhi,unmarried
Platinum,M,C3872,business,11/29/1985,768090,Delhi,unmarried
Signature,M,C2962,engineer,01/20/1980,1903600,Bangalore,unmarried
Silver,M,C2121,teacher,06/28/1974,1160173,Mumbai,unmarried
Platinum,M,C3852,teacher,09/06/1974,1689968,Kolkata,unmarried
Signature,F,C3178,doctor,10/08/1986,872192,Bangalore,married
Signature,F,C2633,teacher,02/15/1986,873006,Delhi,unmarried
Silver,F,C1129,business,10/17/1984,771514,Bangalore,married
Gold,M,C5701,doctor,01/17/1989,664025,Kolkata,unmarried
Gold,F,C5845,engineer,02/23/1989,943641,Bangalore,unmarried
Platinum,M,C3889,teacher,06/13/1975,1268126,Chennai,unmarried
Signature,M,C2280,engineer,12/02/1976,830344,Delhi,unmarried
Platinum,M,C4422,teacher,10/02/1984,858354,Delhi,married
Gold,F,C5163,doctor,07/06/1980,1856955,Chennai,married
Silver,F,C1565,doctor,02/17/1989,1184176,Delhi,married
Gold,F,C5418,business,12/18/1989,929678,Kolkata,married
Platinum,F,C4596,business,12/13/1978,789929,Kolkata,unmarried
Gold,M,C5717,teacher,03/12/1978,630596,Bangalore,married
Signature,F,C2746,business,07/31/1986,1171182,Kolkata,unmarried
Platinum,F,C3987,teacher,03/15/1972,1831617,Delhi,unmarried
Signature,F,C3207,engineer,09/18/1971,1370007,Mumbai,married
Gold,F,C5253,engineer,04/13/1985,1215102,Bangalore,unmarried
Silver,M,C1753,engineer,11/26/1983,1401627,Bangalore,married
Signature,M,C3320,engineer,10/01/1974,1765134,Bangalore,married
Gold,F,C4956,teacher,03/12/1981,1691309,Mumbai,married
Silver,F,C1799,doctor,03/24/1981,1968341,Kolkata,unmarried
Platinum,F,C4367,teacher,09/20/1982,1187483,Kolkata,unmarried
Platinum,M,C4557,teacher,03/24/1978,1572897,Kolkata,married
Gold,M,C5275,engineer,12/24/1975,1091967,Chennai,unmarried
Silver,M,C1246,teacher,04/28/1973,1516104,Kolkata,married
Gold,M,C4965,doctor,07/25/1979,1789893,Mumbai,unmarried
Gold,F,C5776,lawyer,08/31/1986,1888792,Bangalore,unmarried
Signature,M,C2999,business,04/09/1981,1172661,Chennai,unmarried
Gold,F,C5907,lawyer,09/05/1984,1654237,Delhi,unmarried
Silver,F,C1861,business,03/22/1972,1371958,Delhi,married
Signature,M,C2567,lawyer,07/08/1977,1790532,Bangalore,married
Silver,M,C1695,engineer,08/16/1989,1891929,Bangalore,unmarried
Signature,F,C3407,engineer,04/13/1973,1647614,Chennai,unmarried
Platinum,M,C3545,teacher,02/16/1972,1633220,Mumbai,married
Silver,F,C2154,lawyer,10/14/1981,1657458,Mumbai,unmarried
Signature,M,C2311,doctor,09/04/1975,1689626,Chennai,unmarried
Gold,M,C5189,business,11/03/1981,1176471,Bangalore,unmarried
Platinum,F,C3885,business,03/30/1977,1175153,Kolkata,unmarried
Signature,F,C2797,teacher,05/08/1985,1639878,Mumbai,unmarried
Platinum,M,C4097,teacher,06/14/1979,1089290,Chennai,married
Signature,F,C2286,doctor,10/08/1972,1761461,Delhi,married
Gold,M,C4779,engineer,05/08/1986,1762392,Bangalore,married
Signature,F,C2494,teacher,06/06/1977,1610119,Delhi,unmarried
Platinum,F,C4200,doctor,09/12/1972,742519,Chennai,married
Gold,F,C5413,teacher,04/22/1971,1136692,Bangalore,married
Gold,F,C4774,doctor,09/03/1986,1397891,Delhi,unmarried
Gold,F,C5263,business,12/31/1971,1088110,Kolkata,married
Signature,M,C3293,lawyer,08/03/1976,1985671,Chennai,married
Platinum,F,C4453,lawyer,07/16/1989,1267316,Delhi,unmarried
Signature,F,C2994,engineer,04/22/1980,1329580,Kolkata,unmarried
Signature,F,C3142,teacher,11/21/1986,1282881,Bangalore,unmarried
Platinum,F,C3771,teacher,01/10/1974,1288806,Chennai,unmarried
Platinum,M,C4491,engineer,04/23/1988,1583833,Mumbai,married
Platinum,F,C4118,teacher,01/09/1981,1679744,Kolkata,married
Silver,F,C2089,engineer,08/28/1984,1244353,Bangalore,unmarried
Signature,M,C3468,engineer,08/08/1977,842147,Delhi,unmarried
Platinum,M,C4035,doctor,06/19/1986,976894,Mumbai,unmarried
Signature,M,C2352,teacher,05/05/1972,1780432,Mumbai,married
Gold,F,C4966,engineer,08/25/1987,761423,Bangalore,married
Silver,M,C1132,lawyer,02/01/1980,1160909,Chennai,unmarried
Platinum,M,C4477,business,05/18/1985,1834321,Bangalore,married
Signature,M,C2779,engineer,08/28/1975,945312,Delhi,married
Platinum,F,C4095,teacher,05/17/1978,765234,Kolkata,married
Silver,F,C2145,doctor,08/16/1988,1309079,Chennai,unmarried
Gold,M,C5729,teacher,02/25/1980,1640594,Chennai,married
Signature,F,C2743,doctor,02/28/1970,1179475,Chennai,married
Platinum,F,C4043,teacher,08/14/1982,1560689,Bangalore,married
Gold,F,C5442,doctor,04/11/1988,1382996,Chennai,married
Gold,F,C5391,teacher,10/31/1970,1737012,Chennai,married
Silver,M,C1638,lawyer,08/17/1976,765931,Delhi,married
Signature,M,C3151,engineer,04/11/1976,1582301,Delhi,unmarried
Silver,F,C1581,engineer,11/16/1986,793971,Delhi,unmarried
Silver,M,C1185,teacher,11/05/1974,2015164,Mumbai,married
Silver,F,C1041,engineer,06/26/1971,838272,Mumbai,unmarried
Silver,M,C2234,lawyer,05/27/1987,1737017,Delhi,unmarried
Silver,F,C1426,teacher,05/21/1985,841719,Chennai,unmarried
Silver,F,C1832,teacher,02/13/1973,1141358,Chennai,married
Gold,M,C4937,business,10/21/1985,1982926,Delhi,unmarried
Signature,F,C3075,lawyer,08/30/1979,806233,Mumbai,married
Gold,M,C4845,business,03/16/1974,700060,Chennai,unmarried
Gold,F,C5857,teacher,02/08/1986,704810,Chennai,married
Signature,F,C2792,business,03/11/1973,1808557,Bangalore,married
Signature,F,C2980,doctor,07/05/1981,1105042,Chennai,married
Signature,M,C3473,doctor,02/22/1979,964592,Delhi,married
Platinum,F,C4747,doctor,12/23/1975,1004701,Kolkata,unmarried
Platinum,M,C3581,engineer,08/03/1973,1701712,Chennai,married
Signature,M,C3047,engineer,02/24/1977,1631058,Bangalore,married
Platinum,M,C4590,lawyer,04/02/1989,946699,Delhi,unmarried
Platinum,M,C3908,teacher,09/09/1976,1485519,Delhi,married
Silver,M,C2104,lawyer,10/26/1987,1454039,Bangalore,married
Platinum,M,C3846,doctor,02/19/1979,695959,Bangalore,married
Silver,M,C2002,engineer,08/26/1988,1442458,Bangalore,unmarried
Gold,M,C5143,engineer,12/28/1973,1676710,Kolkata,unmarried
Gold,M,C5834,teacher,01/30/1984,1834361,Mumbai,unmarried
Gold,M,C5673,lawyer,08/29/1981,868690,Mumbai,married
Signature,F,C3376,teacher,05/14/1978,1069489,Chennai,unmarried
Platinum,F,C4084,business,04/03/1973,1744497,Chennai,married
Silver,M,C1024,teacher,11/23/1989,679347,Delhi,married
Platinum,F,C3690,business,10/24/1983,1536111,Kolkata,married
Gold,F,C5255,doctor,06/20/1972,1993099,Kolkata,married
Silver,F,C2067,teacher,11/02/1988,707517,Kolkata,unmarried
Signature,M,C3420,business,08/17/1975,1841004,Kolkata,married
Gold,F,C5282,engineer,12/20/1977,933737,Bangalore,married
Silver,M,C2051,business,10/11/1981,1105676,Mumbai,unmarried
Signature,M,C2824,business,06/19/1980,1252669,Delhi,unmarried
Platinum,F,C3695,teacher,12/31/1983,1840868,Delhi,married
Signature,F,C3237,engineer,05/24/1970,709571,Chennai,unmarried
Gold,M,C5842,lawyer,07/09/1975,1578137,Mumbai,unmarried
Platinum,M,C3514,lawyer,07/04/1974,1579452,Bangalore,married
Platinum,F,C4205,lawyer,08/24/1982,1423172,Chennai,married
Platinum,F,C3602,engineer,01/16/1980,1419124,Bangalore,married
Gold,F,C5049,engineer,08/13/1989,897836,Mumbai,married
Platinum,F,C3706,doctor,01/09/1982,1871766,Kolkata,married
Silver,F,C2063,engineer,11/07/1984,1820067,Mumbai,married
Gold,M,C5319,teacher,06/24/1973,1388387,Delhi,married
Gold,M,C4987,lawyer,09/19/1986,1663385,Bangalore,married
Signature,F,C2478,lawyer,01/16/1986,819444,Mumbai,unmarried
Silver,M,C1043,lawyer,10/30/1988,1198664,Kolkata,unmarried
Signature,M,C3161,business,04/26/1970,731656,Kolkata,unmarried
Signature,M,C2285,doctor,04/02/1979,781740,Bangalore,unmarried
Gold,F,C5440,doctor,11/07/1989,1040809,Chennai,married
Gold,M,C5032,engineer,09/26/1982,637104,Kolkata,unmarried
Signature,F,C2644,teacher,04/04/1983,1023057,Kolkata,unmarried
Signature,F,C2690,business,05/08/1986,1523162,Bangalore,unmarried
Silver,M,C2119,lawyer,04/19/1986,734891,Kolkata,unmarried
Silver,M,C1750,business,08/27/1983,1883091,Bangalore,married
Silver,F,C1277,lawyer,05/08/1978,995136,Kolkata,married
Gold,M,C5619,engineer,10/29/1987,1108382,Bangalore,unmarried
Platinum,M,C3863,doctor,11/12/1985,1398914,Mumbai,married
Platinum,M,C4380,lawyer,04/15/1972,1980076,Chennai,unmarried
Silver,F,C2034,engineer,05/17/1989,1700681,Chennai,unmarried
Platinum,M,C3763,teacher,03/25/1978,1673518,Mumbai,unmarried
Signature,F,C2341,doctor,04/08/1974,1283373,Chennai,married
Gold,M,C5513,engineer,04/20/1970,755784,Kolkata,unmarried
Gold,M,C5837,business,11/01/1987,1777716,Kolkata,unmarried
Gold,F,C5039,engineer,03/29/1972,1036644,Bangalore,married
Platinum,M,C4631,doctor,03/30/1971,1406584,Delhi,married
Signature,M,C3038,teacher,02/17/1972,1303767,Bangalore,unmarried
Gold,M,C5932,doctor,10/22/1987,987724,Kolkata,married
Signature,F,C3138,lawyer,10/14/1972,760288,Chennai,married
Signature,F,C2358,teacher,03/11/1989,847198,Delhi,unmarried
Gold,F,C4849,doctor,10/26/1982,1505286,Mumbai,unmarried
Silver,F,C1668,lawyer,06/16/1987,682742,Delhi,unmarried
Silver,F,C1894,engineer,11/20/1979,852644,Chennai,unmarried
Platinum,F,C4683,engineer,09/22/1977,1425415,Kolkata,unmarried
Signature,F,C2645,engineer,09/02/1989,679952,Kolkata,married
Signature,F,C2913,doctor,11/10/1982,699047,Bangalore,married
Gold,F,C5049,engineer,08/13/1989,897836,Mumbai,married
Platinum,M,C4510,doctor,05/09/1980,787850,Mumbai,unmarried
Gold,M,C4927,doctor,03/22/1981,889543,Bangalore,married
Platinum,M,C3547,engineer,08/05/1983,876456,Kolkata,unmarried
Gold,F,C4759,business,10/29/1976,845996,Mumbai,married
Silver,M,C2122,doctor,02/28/1973,1347758,Chennai,married
Silver,M,C1546,doctor,03/25/1982,1405557,Delhi,married
Silver,M,C1997,business,07/21/1985,1825331,Mumbai,unmarried
Signature,M,C2555,engineer,12/27/1972,1563938,Kolkata,unmarried
Silver,M,C1058,engineer,07/25/1989,657635,Bangalore,married
Silver,F,C2219,teacher,11/30/1986,1606461,Delhi,unmarried
Gold,F,C5623,business,04/22/1986,637725,Mumbai,unmarried
Signature,M,C2782,business,05/08/1983,1995166,Delhi,unmarried
Platinum,M,C4359,doctor,05/02/1974,1592969,Kolkata,unmarried
Silver,M,C2079,teacher,12/21/1979,938423,Delhi,married
Platinum,F,C3998,lawyer,04/26/1988,1752504,Kolkata,married
Signature,F,C2675,lawyer,12/08/1971,1643515,Bangalore,married
Silver,F,C1758,teacher,01/02/1982,1802445,Bangalore,married
Signature,M,C2972,doctor,09/26/1979,1097888,Mumbai,married
Signature,M,C2512,business,04/30/1985,1925045,Chennai,unmarried
Signature,M,C2935,business,05/14/1971,677215,Chennai,married
Silver,F,C2243,doctor,02/22/1982,1424036,Mumbai,married
Platinum,M,C4479,engineer,05/18/1984,1805917,Chennai,married
Silver,M,C1849,lawyer,06/26/1970,1373865,Kolkata,unmarried
Platinum,F,C4595,business,06/18/1981,832534,Bangalore,unmarried
Gold,F,C4931,teacher,01/22/1988,1266738,Kolkata,married
Platinum,F,C4607,engineer,06/30/1988,1962011,Chennai,married
Gold,F,C5112,doctor,02/26/1974,1602922,Kolkata,unmarried
Signature,F,C2705,business,05/03/1972,822992,Delhi,unmarried
Platinum,F,C3832,teacher,01/02/1986,1456545,Mumbai,married
Silver,F,C1297,business,09/10/1971,1750133,Chennai,unmarried
Signature,F,C2920,lawyer,01/17/1985,1200887,Chennai,married
Silver,F,C1576,engineer,07/30/1976,900696,Chennai,married
Silver,F,C1376,lawyer,10/26/1987,1058700,Chennai,unmarried
Silver,M,C1171,business,07/13/1980,1790858,Kolkata,unmarried
Platinum,F,C3754,engineer,04/10/1982,1785239,Bangalore,married
Gold,M,C5927,engineer,06/22/1980,1733077,Chennai,married
Signature,M,C3054,doctor,06/26/1975,1763395,Delhi,married
Signature,F,C2793,teacher,11/23/1970,939606,Bangalore,unmarried
Signature,M,C3249,lawyer,08/28/1981,1487989,Kolkata,married
Silver,M,C1642,doctor,04/11/1988,1919635,Chennai,married
Platinum,M,C3652,teacher,05/17/1973,663228,Kolkata,unmarried
Gold,M,C4831,lawyer,03/02/1973,1022663,Kolkata,married
Silver,M,C1138,lawyer,11/30/1982,1170105,Kolkata,unmarried
Gold,M,C4783,engineer,10/20/1970,1518275,Mumbai,married
Platinum,M,C3958,teacher,05/20/1983,1913851,Mumbai,unmarried
Gold,F,C5582,teacher,01/26/1986,1736782,Chennai,unmarried
Silver,F,C1549,engineer,02/16/1972,834631,Chennai,married
Silver,M,C1002,engineer,05/30/1982,1155720,Mumbai,unmarried
Signature,F,C3266,business,02/19/1986,656524,Delhi,married
Silver,F,C2235,doctor,12/17/1986,1925884,Chennai,unmarried
Silver,M,C2016,engineer,02/04/1982,1545725,Kolkata,married
Silver,F,C1067,engineer,09/10/1984,680490,Chennai,unmarried
Silver,M,C1675,doctor,08/02/1973,944368,Delhi,married
Signature,F,C2630,lawyer,07/31/1973,1456251,Delhi,unmarried
Gold,F,C5243,doctor,12/29/1970,1476024,Chennai,unmarried
Gold,F,C5413,teacher,04/22/1971,1136692,Bangalore,married
Silver,F,C2186,business,02/21/1977,1759595,Bangalore,unmarried
Silver,M,C1368,business,05/09/1972,717348,Mumbai,unmarried
Signature,F,C2980,doctor,07/05/1981,1105042,Chennai,married
Platinum,F,C4428,doctor,05/21/1979,1702326,Chennai,married
Silver,M,C1173,doctor,02/04/1975,1919346,Kolkata,married
Gold,F,C5459,business,05/09/1983,695840,Kolkata,married
Silver,F,C1818,engineer,10/31/1974,1101427,Kolkata,unmarried
Platinum,F,C3730,doctor,11/11/1983,2008144,Delhi,unmarried
Signature,F,C3416,engineer,04/04/1980,654228,Chennai,married
Platinum,M,C4273,teacher,11/30/1987,1068970,Mumbai,married
Gold,F,C5721,business,08/25/1987,668663,Delhi,married
Gold,M,C5022,lawyer,04/25/1982,1932616,Kolkata,married
Platinum,M,C4159,teacher,04/14/1981,964157,Bangalore,married
Gold,F,C5585,doctor,10/13/1981,1044668,Mumbai,unmarried
Silver,M,C1343,business,03/23/1976,1043325,Kolkata,married
Signature,F,C3292,lawyer,09/01/1985,686997,Delhi,unmarried
Platinum,M,C3652,teacher,05/17/1973,663228,Kolkata,unmarried
Gold,M,C4970,business,07/23/1975,1765340,Delhi,married
Platinum,F,C4267,teacher,02/11/1986,1166443,Delhi,married
Gold,M,C5648,lawyer,09/26/1986,1807547,Delhi,married
Gold,M,C5659,doctor,06/13/1988,686279,Mumbai,married
Silver,M,C1026,engineer,05/29/1977,1078491,Delhi,unmarried
Silver,F,C1886,lawyer,05/10/1979,1683850,Mumbai,married
Gold,M,C5937,lawyer,04/15/1979,1202791,Kolkata,unmarried
Signature,M,C2443,lawyer,06/05/1979,1262284,Kolkata,unmarried
Platinum,M,C4096,doctor,11/30/1982,1330002,Delhi,unmarried
Signature,F,C2837,lawyer,08/04/1974,868696,Bangalore,married
Silver,F,C2213,doctor,09/13/1988,1138836,Chennai,unmarried
Gold,F,C5546,engineer,08/26/1989,1269725,Mumbai,married
Signature,M,C2900,lawyer,05/31/1989,1841539,Delhi,unmarried
Platinum,M,C3908,teacher,09/09/1976,1485519,Delhi,married
Signature,M,C2707,doctor,02/04/1970,1790090,Kolkata,married
Platinum,F,C4292,business,10/24/1985,1277776,Delhi,married
Signature,F,C2341,doctor,04/08/1974,1283373,Chennai,married
Silver,M,C2173,teacher,11/03/1989,1576872,Delhi,married
Signature,M,C2599,doctor,01/04/1975,1874072,Delhi,married
Silver,F,C1957,doctor,07/21/1989,1813437,Mumbai,unmarried
Silver,M,C1570,teacher,11/23/1984,1609132,Chennai,unmarried
Signature,F,C2255,teacher,01/16/1975,1799105,Kolkata,married
Gold,M,C5868,teacher,11/24/1987,795600,Mumbai,unmarried
Signature,F,C2521,teacher,08/12/1986,1924405,Delhi,unmarried
Silver,M,C2008,business,08/19/1987,746292,Delhi,unmarried
Signature,F,C2871,doctor,02/18/1970,1405591,Mumbai,married
Signature,F,C3312,lawyer,04/21/1981,753491,Mumbai,unmarried
Silver,M,C1529,engineer,09/20/1978,943555,Kolkata,unmarried
Gold,F,C5210,teacher,07/02/1979,1047240,Mumbai,married
Silver,M,C2026,lawyer,02/08/1973,1830419,Delhi,married
Signature,M,C2599,doctor,01/04/1975,1874072,Delhi,married
Signature,M,C3459,teacher,02/17/1978,1442844,Kolkata,unmarried
Silver,M,C1427,doctor,06/02/1972,1375261,Delhi,married
Gold,M,C4897,lawyer,11/12/1985,717415,Kolkata,unmarried
Gold,M,C5461,business,11/11/1975,1166599,Kolkata,married
Gold,M,C5152,teacher,11/01/1988,1865217,Kolkata,unmarried
Gold,M,C5573,teacher,03/08/1970,1450724,Bangalore,unmarried
Silver,M,C2139,doctor,06/26/1978,1154700,Bangalore,unmarried
Platinum,F,C4682,lawyer,09/07/1985,891767,Chennai,married
Silver,M,C2104,lawyer,10/26/1987,1454039,Bangalore,married
Platinum,F,C4041,engineer,07/17/1984,1681372,Delhi,married
Silver,F,C2047,doctor,02/13/1989,1647980,Bangalore,married
Silver,M,C1634,engineer,09/14/1972,906845,Mumbai,unmarried
Gold,F,C5559,doctor,06/13/1989,1018794,Bangalore,unmarried
Gold,M,C5701,doctor,01/17/1989,664025,Kolkata,unmarried
Silver,F,C1669,business,10/02/1978,1280595,Mumbai,unmarried
Platinum,M,C4585,doctor,05/07/1980,1779996,Delhi,married
Gold,F,C5908,business,05/22/1987,1143433,Chennai,unmarried
Signature,M,C3056,doctor,11/21/1970,1314727,Delhi,married
Gold,M,C4817,lawyer,10/21/1976,686555,Chennai,married
Platinum,M,C3853,business,03/04/1988,1267588,Delhi,married
Silver,F,C1073,doctor,11/09/1972,1707204,Bangalore,married
Platinum,F,C4685,lawyer,04/25/1972,969337,Mumbai,married
Platinum,M,C4725,business,10/01/1984,1343461,Delhi,unmarried
Platinum,M,C4044,business,11/08/1983,1606938,Bangalore,unmarried
Platinum,F,C4409,teacher,11/18/1985,1654183,Chennai,unmarried
Signature,F,C2874,business,03/28/1980,718714,Mumbai,unmarried
Signature,M,C2844,lawyer,10/06/1988,1804377,Chennai,unmarried
Signature,F,C3455,engineer,04/10/1972,1650388,Mumbai,married
Signature,M,C3473,doctor,02/22/1979,964592,Delhi,married
Platinum,F,C4496,teacher,06/05/1970,2000156,Chennai,married
Silver,F,C2231,lawyer,10/03/1989,703523,Kolkata,married
Platinum,F,C4247,doctor,06/03/1974,1654284,Chennai,unmarried
Signature,F,C2924,business,04/24/1972,1462878,Mumbai,unmarried
Signature,M,C2674,doctor,08/29/1989,1429802,Mumbai,married
Gold,M,C4862,business,12/05/1976,819758,Kolkata,unmarried
Platinum,M,C4158,doctor,09/16/1973,1857776,Chennai,married
Platinum,M,C3933,lawyer,05/22/1988,1604212,Delhi,unmarried
Silver,M,C1830,business,07/02/1973,1491912,Kolkata,unmarried
Silver,F,C1964,teacher,10/25/1974,674954,Mumbai,married
Platinum,M,C3920,business,06/01/1972,1831073,Chennai,married
Silver,M,C1290,teacher,12/29/1986,1877333,Kolkata,unmarried
Platinum,M,C4671,doctor,01/22/1983,862070,Delhi,unmarried
Silver,M,C1631,engineer,05/26/1989,1470758,Chennai,married
Signature,F,C2849,engineer,05/27/1972,892344,Delhi,married
Platinum,M,C4481,teacher,03/05/1976,1554519,Bangalore,unmarried
Silver,M,C1226,engineer,02/01/1979,1401137,Chennai,unmarried
Platinum,M,C4154,business,09/26/1989,1935163,Bangalore,married
Signature,F,C2561,business,10/23/1977,860130,Mumbai,unmarried
Silver,F,C1065,business,12/10/1984,1985493,Bangalore,unmarried
Gold,F,C5781,engineer,05/30/1985,1605885,Mumbai,unmarried
Signature,M,C2695,doctor,09/01/1986,1115463,Bangalore,unmarried
Signature,M,C2491,business,07/19/1976,1360556,Kolkata,unmarried
Gold,F,C5398,lawyer,05/18/1985,1644984,Mumbai,unmarried
Signature,F,C3031,teacher,04/16/1978,1288011,Bangalore,unmarried
Signature,M,C3092,business,04/07/1970,1763365,Mumbai,unmarried
Platinum,F,C4602,lawyer,06/25/1975,1285138,Kolkata,unmarried
Gold,M,C5326,business,09/18/1982,1613994,Mumbai,married
Signature,F,C2358,teacher,03/11/1989,847198,Delhi,unmarried
Signature,F,C3087,business,04/01/1986,726555,Chennai,married
Gold,F,C5940,engineer,06/18/1987,837131,Delhi,married
Silver,M,C1090,doctor,04/21/1981,1736731,Chennai,unmarried
Silver,M,C2073,engineer,06/06/1972,1309292,Kolkata,unmarried
Platinum,M,C4486,lawyer,03/03/1977,710926,Mumbai,unmarried
Platinum,M,C4656,teacher,12/22/1974,1542758,Kolkata,married
Platinum,F,C4060,business,08/01/1982,1510922,Bangalore,married
Gold,M,C4920,teacher,07/28/1985,753626,Bangalore,married
Gold,M,C4921,doctor,10/19/1976,1287815,Mumbai,unmarried
Signature,F,C3130,doctor,03/14/1981,690154,Mumbai,married
Silver,F,C1268,doctor,12/14/1976,1380348,Delhi,married
Silver,M,C1310,teacher,04/25/1979,1881250,Delhi,married
Signature,M,C3361,lawyer,07/07/1972,757283,Chennai,unmarried
Gold,M,C5448,engineer,10/03/1988,1589614,Kolkata,unmarried
Signature,F,C3410,doctor,05/10/1982,1303114,Delhi,unmarried
Platinum,F,C4361,business,10/04/1970,1295603,Chennai,married
Platinum,F,C4426,lawyer,12/03/1978,1108036,Kolkata,unmarried
Signature,M,C2955,teacher,04/20/1975,1288779,Delhi,unmarried
Signature,F,C3372,teacher,12/03/1975,1207131,Delhi,unmarried
Platinum,F,C4609,doctor,08/13/1981,893808,Bangalore,unmarried
Platinum,M,C3537,lawyer,05/25/1986,1018860,Mumbai,married
Gold,M,C5612,doctor,12/02/1977,1663676,Mumbai,married
Platinum,F,C4428,doctor,05/21/1979,1702326,Chennai,married
Signature,F,C2477,lawyer,02/25/1975,1958436,Delhi,married
Signature,F,C2765,doctor,06/28/1971,1820815,Chennai,married
Signature,M,C3329,teacher,06/03/1989,1769984,Chennai,married
Platinum,M,C4339,teacher,07/25/1978,1203025,Mumbai,married
Gold,M,C4903,doctor,06/16/1985,1237351,Mumbai,married
Platinum,M,C4068,lawyer,09/28/1976,1489827,Delhi,married
Signature,F,C2473,lawyer,10/06/1982,1645394,Mumbai,married
Gold,F,C5028,doctor,05/02/1971,721207,Chennai,married
Signature,F,C2956,teacher,10/04/1977,871567,Delhi,married
