customer_id,occupation,income,marital_status,age,city_grp
c5099,lawyer,2000799,married,43,t0
c3201,doctor,1576951,unmarried,36,t0
c2534,doctor,923735,married,47,t0
c1270,doctor,1933710,married,33,t0
c5802,business,1739510,married,46,t1
c3902,teacher,1016980,married,43,t3
c1406,teacher,1724544,unmarried,37,t0
c3354,teacher,1581289,unmarried,45,t3
c3141,engineer,811650,married,34,t0
c3823,doctor,1643590,married,43,t2
c4515,doctor,1090276,unmarried,45,t2
c3050,teacher,1520348,unmarried,39,unknown
c3491,lawyer,1655935,unmarried,34,t1
c2494,teacher,1610119,unmarried,42,t2
c2544,doctor,1062341,married,46,t0
c3667,lawyer,1825611,unmarried,44,t0
c5408,engineer,1790618,unmarried,42,t1
c4722,teacher,1345278,married,32,t3
c3918,doctor,1037789,unmarried,40,t2
c2611,teacher,875137,unmarried,34,t0
c3958,teacher,1913851,unmarried,36,t3
c5225,doctor,1289642,unmarried,37,t3
c2485,doctor,946305,married,42,unknown
c4712,teacher,1802862,married,42,t1
c3509,lawyer,1794840,unmarried,43,t0
c3320,engineer,1765134,married,45,unknown
c1512,business,1493030,married,36,t3
c3425,engineer,920414,married,49,t1
c3552,teacher,1804766,married,30,t3
c5960,engineer,1978030,unmarried,49,t1
c1205,business,1296915,married,48,unknown
c5784,engineer,963282,unmarried,45,t1
c4224,business,901378,unmarried,42,t0
c4006,business,1298389,unmarried,34,t0
c2936,business,1938579,married,32,unknown
c2200,teacher,1194948,unmarried,43,t3
c3255,lawyer,1846796,unmarried,49,t3
c1570,teacher,1609132,unmarried,35,t0
c3901,business,916280,unmarried,41,t0
c4665,business,1474595,unmarried,46,t0
c4041,engineer,1681372,married,35,t2
c3005,business,1484775,unmarried,36,t2
c2796,doctor,941251,married,38,t2
c4322,lawyer,1723837,unmarried,32,t3
c2292,engineer,1374115,unmarried,47,unknown
c2337,lawyer,940077,married,38,t1
c1472,doctor,1939436,unmarried,35,t3
c1360,lawyer,1553255,unmarried,36,unknown
c3254,teacher,1318877,married,35,unknown
c5280,lawyer,949480,married,37,t1
c4497,engineer,877925,unmarried,46,unknown
c3664,doctor,633729,married,41,t1
c4564,lawyer,1070990,unmarried,47,t2
c4590,lawyer,946699,unmarried,31,t2
c4376,business,801514,married,37,unknown
c3492,lawyer,1534040,married,39,t3
c1461,doctor,1682151,unmarried,33,t3
c1767,doctor,1167444,married,32,unknown
c5427,teacher,878308,unmarried,45,t1
c1047,doctor,1406015,unmarried,42,t1
c1150,lawyer,1957180,unmarried,41,unknown
c2319,teacher,1957351,married,49,t0
c5383,doctor,1545560,married,36,unknown
c2195,engineer,1307175,unmarried,46,t0
c4687,engineer,858993,unmarried,47,t0
c1899,teacher,1453543,married,41,unknown
c2666,lawyer,1748233,married,44,unknown
c2563,business,1730707,married,33,t1
c4291,engineer,1391652,married,38,unknown
c5038,lawyer,651192,married,45,t1
c3445,lawyer,1998259,unmarried,46,t3
c4415,business,1273652,unmarried,42,t2
c3363,lawyer,1022386,unmarried,42,unknown
c4378,lawyer,1698837,married,35,t1
c4425,teacher,677823,married,34,t3
c5112,doctor,1602922,unmarried,46,t1
c4443,teacher,843626,married,34,unknown
c4917,engineer,1904426,married,35,t0
c4433,doctor,1274710,unmarried,47,t3
c4310,lawyer,731132,unmarried,48,t3
c3099,lawyer,774706,unmarried,39,t2
c2277,teacher,1013481,unmarried,31,t2
c5684,doctor,1792190,married,39,t2
c4354,lawyer,1345105,married,43,t2
c2268,lawyer,1394489,married,36,t3
c4747,doctor,1004701,unmarried,44,t1
c2733,lawyer,776357,unmarried,49,t3
c3782,lawyer,1250416,married,41,t1
c4994,business,1717632,unmarried,36,t1
c5971,doctor,1808984,unmarried,48,t0
c5181,lawyer,1381464,unmarried,45,t0
c3276,business,853276,unmarried,47,unknown
c4593,teacher,723991,married,33,t2
c4954,lawyer,1938719,unmarried,38,unknown
c4103,business,753688,unmarried,46,t3
c4396,business,1440628,married,39,t0
c1004,engineer,1090965,unmarried,49,unknown
c1185,teacher,2015164,married,45,t3
c4442,engineer,1125484,unmarried,39,t1
c3514,lawyer,1579452,married,45,unknown
c4494,doctor,1323526,unmarried,34,t1
c4562,business,1646180,married,42,unknown
c5575,lawyer,1378658,unmarried,43,t3
c2903,teacher,1114948,married,45,t1
c3699,lawyer,1528756,unmarried,38,t2
c4051,teacher,1516089,unmarried,38,t3
c1457,doctor,1192002,married,44,t3
c5129,engineer,1648002,married,41,unknown
c4613,business,1940391,unmarried,32,t1
c1087,teacher,1370351,married,47,t1
c5119,business,1888525,married,36,t2
c4381,lawyer,772461,married,30,t1
c3646,business,1105910,unmarried,31,t1
c5543,lawyer,856417,married,31,t0
c2529,teacher,829230,married,48,unknown
c3762,engineer,708009,married,34,t2
c5349,business,1660469,married,35,unknown
c3607,business,1034518,married,34,unknown
c1960,business,931952,unmarried,42,t3
c5350,business,1173629,married,45,t3
c3022,lawyer,1753455,married,31,t0
c2693,teacher,1899259,unmarried,32,t2
c2180,teacher,924288,married,31,t3
c4278,engineer,1887494,unmarried,31,t2
c4409,teacher,1654183,unmarried,34,t0
c4233,business,908300,unmarried,36,t2
c3679,doctor,1638373,unmarried,39,t1
c3774,lawyer,1947085,married,38,t0
c4961,business,1555613,married,39,t0
c1179,teacher,685193,unmarried,33,t0
c1419,doctor,909481,unmarried,31,unknown
c2924,business,1462878,unmarried,48,t3
c2687,lawyer,1345029,unmarried,42,t0
c3098,engineer,1694155,married,43,t0
c1064,engineer,638392,unmarried,44,unknown
c5450,teacher,1706649,unmarried,38,unknown
c3675,business,1813476,unmarried,33,t3
c4755,business,824196,married,47,t2
c1548,engineer,1535964,unmarried,46,t1
c5521,doctor,1098455,unmarried,42,t3
c4765,lawyer,1327946,unmarried,34,t3
c3739,business,1964080,unmarried,38,t1
c3500,business,1711215,unmarried,42,unknown
c4228,business,1046615,unmarried,34,t2
c1053,lawyer,1200587,unmarried,32,t1
c1396,business,1193258,married,40,t0
c1902,engineer,1877876,unmarried,37,t1
c4698,doctor,1991443,married,34,t0
c1212,engineer,800394,married,38,t3
c4435,lawyer,1050409,married,48,unknown
c4851,engineer,1489394,unmarried,47,t3
c1139,lawyer,1539289,married,42,t3
c3651,teacher,1593580,unmarried,35,t2
c4351,business,742338,unmarried,38,t0
c2807,doctor,1397728,married,31,unknown
c1003,engineer,799970,married,34,t2
c3471,engineer,1190243,unmarried,41,t0
c4056,business,2008509,married,45,unknown
c5932,doctor,987724,married,32,t1
c2844,lawyer,1804377,unmarried,31,t0
c3418,doctor,1652697,married,34,t1
c5740,doctor,664511,unmarried,47,t0
c3599,lawyer,1879786,unmarried,44,t2
c5014,lawyer,946627,married,43,t2
c1199,engineer,728813,unmarried,42,t1
c1900,business,1552262,married,40,t3
c1613,lawyer,1823323,married,45,t1
c1258,business,1758250,unmarried,45,t0
c1387,engineer,1771418,unmarried,41,t1
c4342,doctor,1870842,married,46,t1
c3758,business,759079,married,35,t3
c1324,teacher,617350,married,40,t2
c4544,teacher,1482353,unmarried,43,t0
c4010,lawyer,1237147,unmarried,47,t3
c2764,engineer,1173743,unmarried,46,t1
c4825,teacher,615753,married,34,t2
c4213,doctor,1496143,married,47,t1
c4700,business,1216297,unmarried,38,t2
c5304,business,1158620,unmarried,35,t1
c4240,engineer,1751855,married,30,unknown
c4627,teacher,1281010,married,41,unknown
c1499,business,808607,unmarried,33,t0
c3249,lawyer,1487989,married,38,t1
c2718,doctor,663584,unmarried,49,t2
c5633,engineer,948339,married,39,unknown
c1084,business,967691,unmarried,49,t1
c5923,lawyer,1015217,unmarried,46,t3
c2461,teacher,819154,married,30,t3
c5009,business,1130667,married,31,t1
c5600,doctor,1297742,unmarried,47,t2
c1075,teacher,1594131,unmarried,41,t3
c2202,engineer,1227270,married,46,t2
c4277,business,1589689,married,44,t3
c2224,doctor,622187,unmarried,34,t2
c2184,engineer,1759202,unmarried,35,unknown
c2812,teacher,1191243,unmarried,39,t1
c4827,lawyer,1338980,unmarried,50,t2
c1739,lawyer,1715171,married,36,t3
c5552,teacher,876756,married,31,t3
c4202,lawyer,1616953,unmarried,33,t1
c3346,engineer,686254,married,44,t3
c3444,engineer,1560683,married,41,unknown
c3618,lawyer,1965498,unmarried,42,t0
c2548,engineer,628502,married,42,t2
c3635,business,1339376,married,50,t1
c2828,lawyer,731990,unmarried,39,t3
c1307,doctor,725992,unmarried,46,t1
c2645,engineer,679952,married,30,t1
c1813,lawyer,1861922,unmarried,45,t2
c5290,lawyer,1872526,unmarried,48,t0
c3632,business,666532,married,46,t2
c3019,doctor,1168287,unmarried,39,t3
c4253,lawyer,1195549,unmarried,35,t2
c1578,lawyer,1015687,married,45,t1
c1097,business,1882027,married,40,t2
c3582,business,946687,unmarried,35,t2
c3402,engineer,1919996,married,39,t0
c3205,lawyer,1292177,married,37,t1
c1005,teacher,747460,married,33,t3
c5897,doctor,1194083,married,44,t1
c3284,teacher,1046493,unmarried,47,t1
c3132,lawyer,1804653,married,34,t3
c4518,lawyer,719933,married,43,t2
c3123,engineer,874754,married,30,t3
c3193,engineer,1286297,unmarried,46,t3
c2585,lawyer,1061419,married,44,t3
c3623,doctor,1993835,unmarried,47,t3
c4717,lawyer,1981110,unmarried,45,t1
c1996,engineer,1241604,married,45,unknown
c2593,teacher,1949697,married,34,unknown
c4400,engineer,1175785,married,34,t0
c4578,teacher,1419793,married,33,unknown
c6000,lawyer,1329041,unmarried,47,t0
c2851,engineer,1094091,unmarried,41,t3
c2840,lawyer,906273,unmarried,42,t3
c3983,doctor,1103716,married,33,t1
c3938,engineer,1836630,unmarried,50,t2
c5647,engineer,1715135,unmarried,37,t1
c1732,doctor,1927691,married,42,unknown
c1089,lawyer,866950,married,36,t3
c1070,doctor,1321161,unmarried,47,unknown
c3701,business,1936035,unmarried,30,t1
c2303,engineer,1339247,unmarried,43,t1
c4793,lawyer,967222,married,44,t0
c3277,teacher,823801,married,47,t3
c2507,doctor,953212,unmarried,32,unknown
c1702,teacher,1183943,unmarried,36,t1
c3975,doctor,1061293,married,34,t0
c3260,doctor,878803,married,38,t0
c5912,lawyer,1483886,unmarried,33,t3
c1729,doctor,1456695,unmarried,33,t0
c2504,doctor,1678727,married,34,t2
c1801,engineer,1327743,married,44,t3
c2720,business,875075,married,41,unknown
c3102,teacher,1080880,unmarried,39,t3
c4219,doctor,1488985,married,48,unknown
c3312,lawyer,753491,unmarried,39,t3
c5313,doctor,1186017,married,39,t0
c5924,teacher,1389089,married,40,unknown
c3581,engineer,1701712,married,46,t0
c2539,engineer,619515,unmarried,49,t3
c3079,doctor,684052,unmarried,48,t2
c2242,doctor,1651924,unmarried,46,t1
c5374,doctor,1667165,married,34,t1
c3687,doctor,974902,married,30,t2
c5334,engineer,722245,married,37,t1
c4604,doctor,2014455,married,44,t2
c4547,teacher,1405610,married,32,t3
c1724,business,852483,unmarried,44,t2
c3985,business,708160,unmarried,35,t0
c1036,doctor,1233374,unmarried,46,t1
c3399,doctor,1896621,married,45,t3
c5680,teacher,1076912,married,38,t0
c2444,teacher,958605,married,31,t3
c4217,teacher,885402,married,47,t3
c3244,lawyer,777989,unmarried,32,unknown
c3345,engineer,744771,married,43,unknown
c2957,business,1916503,married,43,t0
c3477,teacher,1590169,married,33,unknown
c3181,doctor,1708842,unmarried,32,t1
c4538,business,1679741,unmarried,49,unknown
c2145,doctor,1309079,unmarried,31,t0
c4680,doctor,714612,married,40,unknown
c5470,teacher,1744130,unmarried,48,t1
c3017,business,1698449,married,43,t0
c3309,doctor,1778359,unmarried,33,t0
c5028,doctor,721207,married,49,t0
c1086,doctor,1031215,married,40,unknown
c3742,lawyer,1165295,married,38,t2
c4012,lawyer,1480004,unmarried,47,unknown
c2354,teacher,1928489,married,31,t0
c3423,doctor,1137961,married,44,t2
c5636,engineer,1097071,married,44,t1
c1108,teacher,773163,unmarried,37,unknown
c2355,doctor,1341637,married,33,unknown
c3703,business,620569,unmarried,49,t2
c5235,business,1207081,unmarried,41,t2
c3748,engineer,1244692,unmarried,49,t3
c2890,engineer,970694,married,42,t2
c4995,doctor,1327104,married,31,t2
c5202,lawyer,827521,married,38,t0
c1259,business,1322825,unmarried,33,t2
c3282,business,977645,unmarried,40,t1
c4416,doctor,1089078,married,35,t0
c5143,engineer,1676710,unmarried,46,t1
c2483,doctor,1627894,unmarried,48,t2
c3659,lawyer,1304284,married,42,t2
c4325,lawyer,665803,unmarried,48,unknown
c2647,doctor,1089624,unmarried,42,t3
c5650,business,770081,married,38,t2
c5995,business,1130442,married,31,t3
c5644,lawyer,1185297,married,42,t3
c1513,teacher,746164,married,32,t1
c2562,engineer,1398873,unmarried,30,t2
c3057,business,1658777,married,44,t0
c2368,lawyer,1983478,unmarried,37,unknown
c4638,engineer,1146762,married,41,t0
c3006,lawyer,1949004,married,47,unknown
c1734,doctor,1032143,married,36,t2
c4852,lawyer,988869,married,46,t3
c4301,doctor,1158789,unmarried,32,t2
c5244,engineer,1528375,unmarried,35,t3
c5022,lawyer,1932616,married,38,t1
c2168,engineer,1362126,married,36,t2
c2327,lawyer,722709,married,42,t2
c3329,teacher,1769984,married,30,t0
c3373,engineer,799793,unmarried,48,t2
c5677,teacher,1179727,married,47,t0
c2324,business,1805701,unmarried,35,t0
c2273,business,1338239,unmarried,50,t1
c2330,business,1432843,married,32,t1
c5606,teacher,704708,unmarried,44,unknown
c4063,engineer,759970,married,30,unknown
c1395,teacher,874270,married,47,unknown
c1893,lawyer,809589,married,37,t0
c1437,lawyer,1678480,unmarried,31,unknown
c4484,business,1345254,unmarried,47,t3
c4483,lawyer,1014190,unmarried,34,t2
c4095,teacher,765234,married,41,t1
c2656,teacher,1862077,married,45,t2
c2344,doctor,1079151,unmarried,45,t3
c5512,lawyer,1263428,unmarried,49,t2
c2230,doctor,1770951,married,39,t1
c1573,engineer,985411,unmarried,31,unknown
c2949,doctor,1730697,married,45,t1
c3745,business,1601866,unmarried,32,unknown
c4914,doctor,740067,unmarried,33,t2
c3306,doctor,1025491,unmarried,30,t0
c5831,business,722098,married,37,unknown
c4299,teacher,870000,married,39,unknown
c2493,doctor,1386101,married,30,t0
c3550,lawyer,970972,married,39,t3
c2260,doctor,1425727,married,38,t1
c5704,business,955779,married,47,t0
c4141,doctor,1624356,married,34,unknown
c3744,engineer,1077122,married,34,t3
c2912,doctor,1151289,unmarried,49,t3
c5938,business,1613906,unmarried,40,t3
c1422,business,1071842,unmarried,40,t3
c3903,lawyer,981104,married,43,unknown
c1582,teacher,902446,married,50,t0
c1530,doctor,1035225,unmarried,46,unknown
c1478,teacher,1545202,married,45,t3
c4257,teacher,1287795,unmarried,37,t2
c3323,teacher,1689721,unmarried,49,t0
c5035,business,1380390,married,43,t3
c5471,doctor,634497,married,42,unknown
c4702,doctor,1413265,unmarried,38,t0
c3237,engineer,709571,unmarried,49,t0
c3535,doctor,873815,married,33,t0
c4586,engineer,1356950,married,33,t0
c3764,business,1714471,married,37,t3
c3624,business,1531755,married,46,unknown
c4047,engineer,1357433,married,31,t0
c2473,lawyer,1645394,married,37,t3
c4570,business,1203791,married,44,t1
c3113,doctor,1113392,unmarried,39,t3
c5682,engineer,1933129,married,36,t1
c1586,doctor,670713,married,48,t2
c3831,business,1385400,married,34,unknown
c4895,lawyer,1975941,married,43,t2
c3065,teacher,1130369,married,30,t3
c3969,teacher,1813312,unmarried,45,t1
c3073,teacher,1722626,married,44,t1
c2554,teacher,1291161,married,40,t3
c2419,doctor,1876612,married,31,unknown
c5527,engineer,1073959,unmarried,42,t3
c2530,doctor,1557032,unmarried,48,t0
c1564,lawyer,1184494,married,38,t2
c5124,lawyer,1614484,married,31,t2
c1867,doctor,1719572,married,45,unknown
c3377,lawyer,991509,married,37,unknown
c5201,business,1230955,married,38,t2
c3784,doctor,1651101,unmarried,32,t1
c1248,engineer,1123560,unmarried,36,t2
c3100,doctor,947359,unmarried,37,t0
c4314,engineer,1077593,married,36,t1
c2972,doctor,1097888,married,40,t3
c3978,business,1153199,unmarried,36,t1
c2026,lawyer,1830419,married,47,t2
c2818,teacher,923252,unmarried,49,t2
c3666,lawyer,1117428,unmarried,47,t2
c2904,engineer,1651971,married,39,t3
c1687,teacher,927494,unmarried,42,unknown
c5098,lawyer,839348,unmarried,33,unknown
c4597,business,1987015,married,35,t2
c1099,business,1272431,unmarried,44,t0
c5048,lawyer,1615296,unmarried,39,t1
c5291,business,1701857,unmarried,37,t3
c5356,teacher,1092287,married,37,t1
c4364,business,1691533,unmarried,45,t1
c4421,business,1253489,unmarried,39,t1
c5443,doctor,1799230,unmarried,46,t2
c1154,business,669023,married,35,t2
c2475,lawyer,765607,unmarried,39,t1
c2594,business,1880561,unmarried,41,t1
c2902,doctor,788671,unmarried,43,t0
c3473,doctor,964592,married,41,t2
c3027,doctor,1844955,unmarried,37,t3
c4455,lawyer,1717033,married,43,t0
c3532,business,1947790,married,33,t2
c3866,lawyer,1657542,married,42,t2
c4981,teacher,1061676,unmarried,41,t0
c3051,engineer,1510220,married,30,t0
c2003,business,1002173,unmarried,50,t2
c5486,engineer,1616401,married,34,t1
c4319,teacher,1061216,married,41,t2
c1464,doctor,1096619,unmarried,38,t1
c1167,lawyer,1390121,unmarried,40,unknown
c5361,teacher,2010502,married,49,unknown
c3483,engineer,839281,married,36,t3
c3263,teacher,1262042,unmarried,41,unknown
c1881,engineer,910640,unmarried,44,unknown
c2420,business,1810054,unmarried,43,t1
c1694,doctor,1945601,unmarried,42,t1
c3616,engineer,1498855,unmarried,43,t2
c2001,doctor,1982249,unmarried,48,unknown
c5018,business,1711965,married,32,t2
c4247,doctor,1654284,unmarried,45,t0
c1507,doctor,780244,married,45,t0
c4267,teacher,1166443,married,34,t2
c5745,engineer,1491620,unmarried,44,t2
c1704,teacher,1712737,unmarried,38,t3
c4456,lawyer,1573942,married,49,t2
c3680,lawyer,963127,unmarried,36,t1
c4208,business,846790,unmarried,36,t3
c3202,teacher,953700,married,34,unknown
c3479,lawyer,1441238,married,50,t3
c5625,engineer,1246268,unmarried,47,unknown
c4764,lawyer,1381076,unmarried,48,t1
c3168,doctor,977063,unmarried,36,t1
c2077,lawyer,1239933,unmarried,33,t2
c2855,doctor,757234,unmarried,39,t1
c5219,engineer,710033,unmarried,49,t2
c3805,lawyer,1497282,unmarried,35,unknown
c3440,lawyer,1929901,married,35,unknown
c4469,doctor,820833,unmarried,34,t1
c4162,doctor,973773,married,45,t0
c1486,teacher,1781511,married,41,t3
c4368,teacher,687572,married,31,t1
c2228,business,721280,unmarried,30,t1
c2426,doctor,1347424,married,38,t3
c4306,business,1543163,married,36,t1
c3162,lawyer,1694625,unmarried,30,t0
c3654,lawyer,1010651,unmarried,42,t0
c4241,teacher,1238070,married,40,t0
c5649,lawyer,1527808,married,33,t1
c2943,doctor,715367,married,30,t2
c1976,teacher,1244400,married,39,t1
c1514,teacher,1307235,married,50,unknown
c5922,engineer,1057544,unmarried,40,t3
c3216,business,1535795,unmarried,31,t3
c1438,doctor,1780962,unmarried,31,t3
c5151,doctor,1393048,unmarried,45,t1
c1654,teacher,732008,unmarried,32,t2
c1024,teacher,679347,married,30,t2
c2463,doctor,1750023,unmarried,40,unknown
c4046,teacher,1195166,married,31,t1
c1877,business,866785,unmarried,39,t3
c4252,engineer,1094457,unmarried,32,t2
c5478,doctor,1521977,unmarried,47,unknown
c5794,engineer,1823250,married,43,t1
c1991,teacher,1613855,married,31,t0
c3416,engineer,654228,married,40,t0
c2431,doctor,1269175,married,38,t3
c3493,engineer,1880646,married,42,t2
c1269,engineer,1813377,unmarried,47,t1
c4491,engineer,1583833,married,32,t3
c1718,teacher,722531,unmarried,50,unknown
c1362,engineer,1675602,married,44,t0
c3976,engineer,928624,married,50,t0
c2225,business,1202820,married,48,t2
c5792,engineer,1759581,unmarried,42,t1
c5491,business,1769940,married,44,t1
c4520,business,732376,unmarried,46,t1
c3082,lawyer,1051782,unmarried,33,t0
c5097,engineer,924758,unmarried,45,t1
c5785,business,726825,married,49,t2
c2134,engineer,727891,unmarried,38,t2
c5140,business,995632,married,50,unknown
c2008,business,746292,unmarried,32,t2
c1777,business,1034528,married,43,t2
c1264,engineer,1140643,unmarried,32,t0
c4323,teacher,1079501,married,48,t0
c5769,engineer,851462,unmarried,41,t3
